capture_id,class,pcap_path,csv_path,pcap_size,row_count,prototype_distance,prototype_margin,selection_rank,split,pcap_sha256,csv_sha256
tor_ss:20250701_185310,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_185310.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_185310.csv,3148379,4,0.4153919926416121,,39,train,4cd3b2992a1d127fcaf857972905212cb7c8e519522881a9f2b90c644fcff7da,771b70fd91f2979cb07371229219ef0f80f97d675dd4a81eeec707248a99a9f1
tor_ss:20250701_191141,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_191141.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_191141.csv,7330848,4,0.5303544629171146,,114,train,b62653459f61009d33a7fecdbea80a44da8753c6e57793c6f584aaafa6c110e6,1a70777d40137eea86e37d7ce9bf532cb1415fcfda0794e6cc70097094d2c216
tor_ss:20250701_191943,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_191943.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_191943.csv,4984978,4,0.5485828613128789,,127,train,a7371880dd4d796986fb39dda20ef0f4b8368fd4c653fedf111993a765f0fcc0,0baacbda254d9a4181cabf3b18f934458544581bdc1954bb0f37c10562de4c3b
tor_ss:20250701_192836,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_192836.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_192836.csv,4360949,4,0.5167604479878851,,31,test,5e5ffa65559200489a39325f6bc2a24d7aa62d2b183d239f210e59eb9e338f83,91f149c02ec182a4b9cc008d341f6f0543043701035ae7d0e2e1b196fc7aed9f
tor_ss:20250701_194002,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_194002.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_194002.csv,4952098,4,0.45131708798319925,,61,train,97501e0dcb0bdaea1ad99113f964466a753b3183dc3ab7dbfe7a08da0035522f,5cc1811570417bb30e335dcbcfc2def0247d00b22d281f9d12b9e4e745afe92b
tor_ss:20250701_195925,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_195925.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_195925.csv,4428644,4,0.4651323938087789,,70,train,1a21884630150ed247f25ea89e9a8a2f3d71e5768c89872480799df69a7446a2,44687a8af067ff148dcc0b09dd47f24712c00b4afc5614d83698bcc03bbe449a
tor_ss:20250701_200826,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_200826.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_200826.csv,5251811,4,0.5322904202845913,,118,train,2f856ae91ccd049f3264fc6efeb2a02c9a696366c5e728d07612bb956ae03cbc,d58e826e2c5277c9fad9ef796c866f85158ce88fd84c28fb4bdb1bb10783229e
tor_ss:20250701_200958,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_200958.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_200958.csv,4616920,4,0.5872082313749225,,16,validation,9dc75c0effc63375ef2dd74b8d3046c9e9c9b492806a55d33d78250fdfecf6a7,0e13e8263ee5203246575d9485920f8edb78c9f1f627f057c25ca0ab87a66753
tor_ss:20250701_201147,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_201147.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_201147.csv,3832208,4,0.4634052711153117,,18,test,827cf7ba7cd9e32ecb2cb33dc5ece800e42fbaa4592e6167ae5abfe01059b1e5,0835c8e3ac0013d1e2ef558bac811afa213e4763fd1f71f21cf876a0a3cbb4f5
tor_ss:20250701_202903,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_202903.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_202903.csv,3838698,4,0.450146240488813,,58,train,81eb8f837ffff0c974940dbdcd0916e47ff6d461d09b6a3b3b74444f9305dbe4,96ff69846a8942ab42c945df2013b02c0c1a568a29432886b1dedec959e1e715
tor_ss:20250701_203535,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_203535.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_203535.csv,6260725,4,0.5339349032700482,,119,train,f9e1e5d6e119694b6fb3d89dc4c08982956c10a6285b895a18b6a8a41bc72381,e428707fa0f0c926ddb79d21f592c801a3c5545c24a55bcd16a9e5877036ed60
tor_ss:20250701_203608,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_203608.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_203608.csv,4761246,4,0.5087120406746375,,101,train,bc380098508796cca6a2fc0b96e3d6466d233f3867f713258341327689e4ebc9,05df887079e699016a01f06e4849da672579ae44e2d95b66ab49a8732d918fcb
tor_ss:20250701_203946,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_203946.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_203946.csv,2628780,4,0.4061735282312658,,36,train,d62defc8661b061340b88a09f899ba05a76e3d020a345ef131056a42cdfbd508,06e5e4714cedcb07dedc385f99daa4dfbf38978bc57c11c9c401da5ae6d12a23
tor_ss:20250701_204555,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_204555.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_204555.csv,13858182,4,0.40292375748900244,,33,train,dfd274e9195b4c06f5a31d3d58e9f254c1fee0b1201dd01ac4bbfae3a30b5dfe,2d259f250bbbc32b11f796b522130f65d9856b6e09ccd7f8e2f1781aed47e0c9
tor_ss:20250701_204637,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_204637.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_204637.csv,5388047,4,0.5023600034622815,,94,train,65d598706f9d5131d657e220aaf0f5cd491a09a5d5f09d99b80b586a25505683,0393080a5e982bb7c3550f92f720d12b835b161c563c09a48f808d32e1da9447
tor_ss:20250701_204927,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_204927.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_204927.csv,2424708,4,0.4866444697254859,,8,validation,e24b519065eed5958aa860e03d3b2e58e44856448f5d111defaf6da05269afea,596d385ec924643050b7699b66646b13d8bf20cbbacb45d2527ba5853adb4e1c
tor_ss:20250701_205855,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_205855.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_205855.csv,8141760,4,0.3324090435527335,,2,validation,8f6481ba41b08d7610ecf62656a99f30d3b9baa4ec753a2348fd33a2fd6d2cf5,e029cd7116fb64188c610d579183081c781ffc58b03f85b4711236456f60477b
tor_ss:20250701_210253,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_210253.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_210253.csv,7054453,4,0.45017650997638514,,59,train,263f3cdb1c60fd18234a959b2301f13cbcec61d9022a489e0910084c453a5c23,bc2cf720ab635762c5790533e47c621e21d097a56c79aba5bd5033df9421db36
tor_ss:20250701_210351,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_210351.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_210351.csv,5644788,4,0.35164263524241607,,9,train,e8f8ce837af56c617795b0eb7ccb56f820abfaf34d02d9d1b1bb2e91956cf130,9936ad87b424623d486679779a4261f5fe6571bb222d5108660e64f43e47f433
tor_ss:20250701_210644,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_210644.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_210644.csv,3873506,4,0.5344204101443366,,120,train,eb64832716a296545cc6f9050a32e7e1dda396a8085519d5f6cf6b4dc14278d6,4009f24d0e05c3d6be481f1dfd043cada1909632592878be9ea8c22720014857
tor_ss:20250701_211250,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_211250.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_211250.csv,4545408,4,0.39455292267121433,,28,train,1fada45e388792d3c2af103d9498f181a646ec08319b9344a61e45bb93cf39f2,c9df770153907a09d03e188ffde52f083bf23f74299c856403ffaca3a7604e37
tor_ss:20250701_213049,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_213049.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_213049.csv,2757306,4,0.4397805646118107,,55,train,94074e0e6edf46fa358dd0c0f5a2c57b7ccf447496fe7fe08b98d3628004c6c0,bafc9f5ea046478be780c4dd0f9764dba4af3b551a253e940e2668975a229d38
tor_ss:20250701_214552,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_214552.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_214552.csv,2119011,4,0.4590061363610466,,64,train,b98478034d43cfbaa4d5f7f7f7a4444a5cef7a6c41ba5bf51029a5430f619df6,09b34815e717bd76a3bca066d20f14126a569be2101dd2e415f797af470a36f7
tor_ss:20250701_214750,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_214750.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_214750.csv,1245842,4,0.3608940495446975,,10,train,06b2ddbb1ab857f0f4fe64662bf77f2dcc515eaaa2165ac4668b35ae58533b92,6e11f3d9d159571561453a16ce1e3f89c27d79678d154eebd7da2d0ea347b3ab
tor_ss:20250701_214924,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_214924.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_214924.csv,5092110,4,0.5137527201787224,,104,train,6ec8a8bcf9fb305fdbd2cd05a8379abb732cbf397e6f96c86de89b342b5b79d1,4ea813be9406d676b7142b2220c9b749ac86f7310e194e9f7ca4e265c60e5ae8
tor_ss:20250701_215106,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_215106.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_215106.csv,4368880,4,0.48021828474710315,,80,train,09cf22782bb89b0f43aabd983f74871ca83e1af682068c35aefb9e9de4951031,2850c3bf3e198caab045e7d27bc6e4509615efd22a3cf486632b93261e2eb254
tor_ss:20250701_215433,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_215433.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_215433.csv,5515294,4,0.44237278428516114,,56,train,0978b52658693547c7cc71cde86f354ad099109d1fdc992a39d126f4191d6661,80c09ecce0580f6dac29c2cafb63f02753db4839e67d92c82e2a8c099698f00a
tor_ss:20250701_215459,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_215459.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_215459.csv,2664182,4,0.36487214369244303,,13,train,01aa6ce9cdfe3a5c7d8f0499890f93101cc5119ee84c9f2de8734ed7f77a3db8,40429ffd6fae2e86610bea348b7292f19e1a8f78810ce93cf61dc51f53ed4bc6
tor_ss:20250701_215559,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_215559.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_215559.csv,4525579,4,0.39627304517655193,,29,train,7a2020335b44ca5046767fb85522517bd84f270b739a2d550dbebb71fbf5213d,92cfd2eadf6f08c5288f8113eebd9481f464bc1c3391dde6f0f63562acfea62f
tor_ss:20250701_220024,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_220024.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_220024.csv,3524341,4,0.3938745510856253,,27,train,cfed9d4ab1d27d79f2eb454330ec0b5c34f1d3e8b9688b5465d953981d78a7ca,184d66d72ca0b7666b9347d78c7c7ddb1b037ac5fcf54db5859adcb82672a10e
tor_ss:20250701_220200,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_220200.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_220200.csv,9579397,4,0.43040568869647555,,11,test,ee68add800d06b51e9438769d1a3517eae0dc340965925e94547e8b1848b483d,8b0178b5f1345b10b3534f536776711d69ad80b968978a00fa3c7b2379240d24
tor_ss:20250701_220441,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_220441.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_220441.csv,4150807,4,0.4594155844155844,,6,validation,a6e558b5f0e861294bf0c6208493de51ac3e7b2f14e01bf0de7ada5c6386be4f,d84fc26c333e1f19e658d7e84582f6da3e89f4a48fd921cfd45c4fa0b1708925
tor_ss:20250701_220842,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_220842.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_220842.csv,3932812,4,0.3464808196373226,,8,train,1dd1d3a0d8262836e279a7a60e73ac9bf889b513aaa7e0abce0d841bf34e589d,7cd595fd153de57fcfb14c8fc881b1e24c415f4d04d98cad0c5c82a92d5e594d
tor_ss:20250701_221751,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_221751.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_221751.csv,5028976,4,0.2771887579723838,,3,train,b41bceffbb87afd8598e03888ced69097d83df433e06d325dd1a0ee672d0bf86,6f713c4e26e1a945f69aa55e74b27dfab252642430b80075e3b5742f56301040
tor_ss:20250701_222228,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_222228.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_222228.csv,2758205,4,0.46995016602822554,,73,train,f7f6540004ce43141b17008fa460f97753bafa9ce9845dcfc365b29f8b6bfc5f,3a44f5de276af69cd37f3b5ad34fc71ba26aaafcf225b9e7d5a1b497a9022914
tor_ss:20250701_224134,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_224134.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_224134.csv,5515615,4,0.3903712319154954,,25,train,4269f92c1766c6fd17695ff3cae5ade2b00aac0c57096f4431e06a268f203125,1f1e30f7ea13fc38a4336a40434560ce7141758470b3441c493f458d97f7f753
tor_ss:20250701_224231,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_224231.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_224231.csv,5087174,4,0.4323534069008018,,54,train,e6324e6a3ab2322fe2596082382ee76e84df9452ad8ba36c0eac69aa124c3b8c,30a9a12e4e877784ed6f5731f678b763540f97cc68e63cbb234dd83a60872ece
tor_ss:20250701_224331,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_224331.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_224331.csv,5258803,4,0.3658557277200013,,14,train,8597e0b8af2cba3c432a772b5645356429dea8699a99692825ed308ff798a77a,5bcbf1b8e94655d2edf9b93094fd1d7ab782bbadeb6947a0898c7a1337ecf568
tor_ss:20250701_224438,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_224438.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_224438.csv,4715742,4,0.4132053278550889,,37,train,142d0b06a4032a4fc87b202409d4c3d045aedf26dfbec11d60ac6f7cc06677bb,843f74f540c59fe4694590e4b0f2cc4efea15d711c26534982cae2c529bfee9e
tor_ss:20250701_224745,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_224745.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_224745.csv,3718286,4,0.6208035495642439,,19,validation,c636dfd68a3423a234e4fd9c169ac9d67a390ccd0c15422a189f171c173c652e,f85b37c7e97825ca72e17dbcb97e5c898706b406c02869cf20b39625f8ade4e3
tor_ss:20250701_225341,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_225341.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_225341.csv,9358394,4,0.394716676487234,,8,test,767636d44c174333bdeb7f32bc2d6304591413a2a2fd220cbc6862fbb47e71f0,48b19374be9a9382744ba21facab7c38e700c4a027fc93b4be2943bf7ef1d5b7
tor_ss:20250701_225435,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_225435.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_225435.csv,4441560,4,0.49766270178606176,,92,train,bb2419a2f80608ab143b6429751b481bf53e559f6d602cd3e9f33706c9058c12,7f20272d3dc874edb36bc3a286a3773c9c6c0d8c35d029c474597a98a7b1e289
tor_ss:20250701_234458,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_234458.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_234458.csv,3827583,4,0.4985372629818632,,25,test,7d60131e3b5b3ba1a5e128fafa08ab145c73627e4db9f640c5369e30aac2a9d8,9d203fcdffd76499d5b47a69e6e7e1830ccace7566319b10ad6f8adbfa641d52
tor_ss:20250701_234620,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_234620.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_234620.csv,3679189,4,0.46537687123443566,,71,train,a319b85e59274cb9a872973c68589a48045539ec37e4542281d3eb6ba3864dac,3030480ee25a156a2dac1dcc2500efa78f8404164ff1f48ebe04d3765951d765
tor_ss:20250701_235435,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_235435.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_235435.csv,3757309,4,0.4635438858667168,,69,train,9363acd97fe2ddabdb3d0419083fedf73f425e92ee4b4596988534f90d1abebd,ede8a7289ea05b07894cea2749a1f8f0edb5a2a1337f634aa7a9b9e2bd846950
tor_ss:20250701_235619,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250701_235619.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250701_235619.csv,2785562,4,0.3626003605107555,,4,test,1e35cf64749819b766c07295e183b785ec90652b2141cc31e896471c1791f2bd,1804dc4c5f39582f8267f6197a90f05d8d85f592066c7c93de0f3bca21203cce
tor_ss:20250702_000023,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_000023.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_000023.csv,4199444,4,0.5494864470144967,,129,train,398a64dc5a3cd881736cd0cef8de87225b92b6e326ce947ecaf8e4bd1709a653,ca4917aa27d8c31e3ded810ef84d0b254ea9c0e83381a416314bccc96e966e1a
tor_ss:20250702_000051,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_000051.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_000051.csv,2567842,4,0.549224321577791,,128,train,fb37e2dc8aa25b9fb844cc617b5d6d37b8b5561e4028309f080f8f98542adbd1,d3c1064aaa9939206df1c63c068ca3c59356b3f2530a9b4652168d5e2ffcb48c
tor_ss:20250702_000823,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_000823.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_000823.csv,2282638,4,0.5418356619138376,,125,train,998e958ed53d0056209e9ab35126c15befd776c1a01dc8c23353f453ec2ec3d9,fa027a6fdd0ad2dc13c6f13df48ab68047b9720d7cf4c13b6270b3994b2d62ac
tor_ss:20250702_000942,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_000942.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_000942.csv,4897135,4,0.36366120218579234,,3,validation,d8d0ae82ed175f9825ddfa94ec1ba891917c9d9d9f3a4ac597a4c9f0dd2c70f4,92491bfa84d7a48bd1b7524f8624235b6e6b55130571ad25155808562dbae732
tor_ss:20250702_002206,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_002206.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_002206.csv,12956065,4,0.5451285484828376,,37,test,18e7d83356a9748ed9071c99fa9a9d1b75b77357bcd068806bb79a2b92ea570e,e6b2964d5d062b203acae7c43ffc5ce39247a3ed2b34d6bfada1cb937853d9ec
tor_ss:20250702_003453,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_003453.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_003453.csv,5329573,4,0.5069752991619896,,97,train,1f87b8c88724a594a33cc5737b0dd43aa02e52b9ab6ba862ca6727e06afd068e,d6d9282f140c618ed51a36df01d60ab0e26c7f5deb16027133638aab6f933a4f
tor_ss:20250702_003517,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_003517.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_003517.csv,1903810,4,0.5407776411570183,,124,train,5f5e5d963f1dcb3eee0d2be51f10550c831d37e5b4ba9c8f2ee74590a4a8eeb9,f528f19a19ac5fd313606cc0a85423809d291c4a558af0c3266e5cc9c10de23e
tor_ss:20250702_003826,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_003826.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_003826.csv,5410604,4,0.49321950491228084,,87,train,380e9df0c9255ebe64265134b6140f1737f026b2506df57ec715d724ec9bf323,c28560134dd863eb005d27bdefed7c29b9f5d3428d8eed0559c773907b72f20f
tor_ss:20250702_004515,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_004515.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_004515.csv,8012747,4,0.5284592623253175,,112,train,9466a585cbbd83e0566fce4e5dfca6127558537999aec5e71706edb742d95a1b,bdf38d355c3ba33df581c46f881aef0d25cb7dcf6a7a26471a0def79f4491ff0
tor_ss:20250702_004747,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_004747.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_004747.csv,5440305,4,0.37076075494229654,,17,train,c55402f8bcb14fd5ee2b9849a1fbeb14b3c379273867f4411afcfc7ecb6b1c0d,3c59e5a21a76b419bade82ef1a8fa6ced7500ae65d6e51e13518883d37045d37
tor_ss:20250702_005225,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_005225.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_005225.csv,3420633,4,0.40491803278688526,,35,train,1d18267c130d46fb72e7d805a2bb46e1d1f6e31f1b15ff21ca6de60af86a9aee,dcbcb23e7947db582f0381cb32d63f27e57234351f4c5037aa2ce29f83f3d62d
tor_ss:20250702_005819,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_005819.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_005819.csv,13349427,4,0.4595416212016459,,17,test,9be3079b0f683a8056f0d2cc2ba1269f2329bc55c7f73d90f0524727136facd9,1316993c827d6b38280bda7007188bb1ff7c224d33a3c33dc81b713777743724
tor_ss:20250702_010107,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_010107.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_010107.csv,5136772,4,0.5272121658942348,,34,test,c79a72eca793ecfa049bc95ee315f11a9f45e4557b087143560b65f3dbae51f1,17453b1d261dc91bcd1202b57bf575a25e3f2d67905325849d55b6d9d152bfae
tor_ss:20250702_010303,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_010303.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_010303.csv,6458834,4,0.5631064160841489,,139,train,8a6b3ac3762dfe77450516e1707edbadf4edc0cb4286686106bf4ade29e2d31a,d3b14b5917866af2dec28377b3f755b3f52a1717a5df9aeeff92288c938a0e39
tor_ss:20250702_011728,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_011728.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_011728.csv,2339890,4,0.42562352997354713,,45,train,a4cf1de57c0ae989fdbc943e75703b599515052354306d20d0dbd087a3be9cec,78f7466836eb8b45c0a7cad917c8d31cfeed1adb8f3cab2880b2e7eb5913f2f5
tor_ss:20250702_011757,Tor-SS,/data1/zcx/ja4tor/data/ja4tor/tor_ss/pcap/20250702_011757.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_011757.csv,1593343,4,0.5168978270437081,,105,train,2f3c2cca86de1766015a8e3a768ab02f7118ce9c861e982e3d185ab9d6612d8c,770adc2201283e4f35932a0c985a1f95e2db199213794f7f6a9cf29bf4300ca4
