capture_id,class,pcap_path,csv_path,pcap_size,row_count,prototype_distance,prototype_margin,selection_rank,split
normal:20250705_201416,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_201416.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_201416.csv,1752061,58,0.19307305782842693,,27,train
normal:20250705_201454,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_201454.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_201454.csv,3603876,40,1.1444601555983047,,2253,train
normal:20250705_201628,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_201628.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_201628.csv,2274661,24,0.5362179723173793,,827,train
normal:20250705_201709,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_201709.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_201709.csv,7371101,13,0.3002844353539764,,155,train
normal:20250705_201725,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_201725.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_201725.csv,4614556,43,0.36173944559454385,,323,train
normal:20250705_201856,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_201856.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_201856.csv,12630940,109,1.0,,2078,train
normal:20250705_201934,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_201934.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_201934.csv,1419821,27,1.345173335543095,,347,validation
normal:20250705_201955,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_201955.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_201955.csv,1006765,25,0.5391908755877186,,233,test
normal:20250705_202207,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202207.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202207.csv,3208676,71,0.37921805153963006,,361,train
normal:20250705_202236,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202236.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202236.csv,8128014,30,0.48554975644646514,,656,train
normal:20250705_202421,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202421.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202421.csv,6028252,28,0.3125078557032396,,172,train
normal:20250705_202455,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202455.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202455.csv,3096451,51,0.38073006443198365,,64,validation
normal:20250705_202608,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202608.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202608.csv,3890638,35,0.5856567126365637,,973,train
normal:20250705_202632,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202632.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202632.csv,4767481,75,0.18312115480463576,,4,test
normal:20250705_202647,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202647.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202647.csv,4409569,107,0.7179126612513973,,1376,train
normal:20250705_202746,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202746.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202746.csv,2855369,27,0.9169620651308994,,533,test
normal:20250705_202831,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202831.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202831.csv,569674,23,0.5815825211137725,,961,train
normal:20250705_202859,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202859.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202859.csv,1552994,49,0.5050760861679231,,740,train
normal:20250705_202918,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202918.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202918.csv,13694892,22,0.6979599312776925,,1325,train
normal:20250705_202932,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_202932.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_202932.csv,2836770,34,0.5478306390038427,,862,train
normal:20250705_203019,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203019.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203019.csv,1787045,35,0.3643550517388059,,328,train
normal:20250705_203038,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203038.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203038.csv,5832289,62,0.27053037058738943,,114,train
normal:20250705_203207,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203207.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203207.csv,4702916,89,0.21544288089466912,,42,train
normal:20250705_203249,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203249.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203249.csv,1131192,17,0.42448789069064075,,486,train
normal:20250705_203428,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203428.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203428.csv,3877351,19,0.4756425262715519,,162,test
normal:20250705_203437,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203437.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203437.csv,547175,15,0.5197917284744342,,780,train
normal:20250705_203457,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203457.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203457.csv,3130178,16,0.26581384233547534,,110,train
normal:20250705_203655,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203655.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203655.csv,12255962,109,1.6291303295893642,,2494,train
normal:20250705_203708,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203708.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203708.csv,1859174,13,0.31793517155266593,,58,test
normal:20250705_203732,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203732.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203732.csv,2317977,74,1.678706437422821,,2509,train
normal:20250705_203915,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203915.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203915.csv,2460903,9,0.41866281394062543,,83,validation
normal:20250705_203938,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203938.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203938.csv,11407941,37,0.6916669313591939,,1304,train
normal:20250705_203950,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_203950.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_203950.csv,1484568,18,0.6959557078103725,,1319,train
normal:20250705_204008,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204008.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204008.csv,8160120,70,0.2584152262736245,,27,test
normal:20250705_204023,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204023.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204023.csv,1341929,29,0.708065533809407,,214,validation
normal:20250705_204039,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204039.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204039.csv,3116515,32,0.9027777777778236,,1858,train
normal:20250705_204125,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204125.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204125.csv,9879319,34,1.3441346940740295,,2382,train
normal:20250705_204148,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204148.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204148.csv,3602084,41,1.0442182524693027,,2154,train
normal:20250705_204246,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204246.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204246.csv,15140577,122,2.732270249914968,,2656,train
normal:20250705_204335,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204335.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204335.csv,4415843,56,0.5835508782878167,,966,train
normal:20250705_204352,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204352.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204352.csv,10877828,13,0.47541236571804535,,628,train
normal:20250705_204553,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204553.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204553.csv,8318261,97,0.8049875333430594,,469,test
normal:20250705_204729,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204729.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204729.csv,10830280,16,0.49242424242424243,,687,train
normal:20250705_204953,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_204953.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_204953.csv,7490242,24,0.477018375309902,,165,test
normal:20250705_205019,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205019.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205019.csv,2407236,49,0.2099201741884456,,36,train
normal:20250705_205039,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205039.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205039.csv,2877620,17,0.4532309395323105,,569,train
normal:20250705_205143,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205143.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205143.csv,1681433,26,0.24030894618909376,,20,test
normal:20250705_205156,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205156.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205156.csv,10039593,64,0.8846153846153847,,1821,train
normal:20250705_205413,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205413.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205413.csv,3929526,76,2.3931928481156315,,753,test
normal:20250705_205443,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205443.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205443.csv,1666701,24,1.3312612926916096,,2375,train
normal:20250705_205637,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205637.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205637.csv,3292735,39,0.34720374717217617,,283,train
normal:20250705_205743,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205743.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205743.csv,5175231,22,0.75,,419,test
normal:20250705_205903,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205903.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205903.csv,4816022,88,0.3536400798948091,,301,train
normal:20250705_205955,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_205955.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_205955.csv,1137582,16,0.992160398379808,,288,validation
normal:20250705_210208,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210208.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210208.csv,11879918,55,0.3437478439686942,,72,test
normal:20250705_210233,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210233.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210233.csv,3271014,30,0.3828043910612626,,98,test
normal:20250705_210251,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210251.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210251.csv,2854102,22,0.5859075352153653,,974,train
normal:20250705_210355,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210355.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210355.csv,9406558,111,1.5921822753345913,,2484,train
normal:20250705_210409,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210409.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210409.csv,2740756,18,0.6245363934317254,,1090,train
normal:20250705_210505,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210505.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210505.csv,1907893,30,0.9605034436715294,,1954,train
normal:20250705_210627,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210627.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210627.csv,3644728,31,1.016536338222438,,300,validation
normal:20250705_210641,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210641.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210641.csv,2388083,26,0.8923317071561646,,517,test
normal:20250705_210821,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_210821.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_210821.csv,17187632,40,0.6201351094597405,,1076,train
normal:20250705_211103,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211103.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211103.csv,4459034,55,0.8210087119531732,,1643,train
normal:20250705_211120,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211120.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211120.csv,10091556,13,0.31477753989190616,,57,test
normal:20250705_211132,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211132.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211132.csv,4903693,31,0.41235647781180784,,78,validation
normal:20250705_211226,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211226.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211226.csv,2216615,7,0.9218675212833214,,1886,train
normal:20250705_211320,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211320.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211320.csv,8947041,101,1.053273996318664,,2159,train
normal:20250705_211352,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211352.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211352.csv,5864409,63,1.5345607542441293,,695,test
normal:20250705_211416,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211416.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211416.csv,1409157,26,1.2585334414353808,,2339,train
normal:20250705_211433,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211433.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211433.csv,1038390,26,1.1235645832721741,,2239,train
normal:20250705_211523,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211523.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211523.csv,3740667,49,1.457900282876685,,2429,train
normal:20250705_211723,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211723.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211723.csv,3664680,22,0.7187588991648135,,1378,train
normal:20250705_211908,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211908.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211908.csv,5727897,20,1.207335182810421,,2305,train
normal:20250705_211940,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_211940.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_211940.csv,2443186,19,0.84549986802876,,1725,train
normal:20250705_212451,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_212451.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_212451.csv,560728,27,0.2569299591650737,,98,train
normal:20250705_212511,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_212511.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_212511.csv,2336136,38,0.4110178052718203,,452,train
normal:20250705_212600,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_212600.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_212600.csv,2743726,31,2.075079289457012,,2610,train
normal:20250705_212735,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_212735.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_212735.csv,1959513,38,0.24642970985992557,,12,validation
normal:20250705_212811,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_212811.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_212811.csv,7540813,47,0.3508077604257779,,293,train
normal:20250705_213100,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213100.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213100.csv,540739,15,0.6197956701904527,,1075,train
normal:20250705_213118,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213118.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213118.csv,4134000,15,0.6616690978026945,,1205,train
normal:20250705_213135,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213135.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213135.csv,16701824,54,0.6369714961354283,,1127,train
normal:20250705_213431,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213431.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213431.csv,11463751,338,0.9690536335130666,,560,test
normal:20250705_213515,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213515.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213515.csv,2446698,8,0.7794568404898201,,1549,train
normal:20250705_213542,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213542.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213542.csv,11392827,47,1.1210490585690671,,2234,train
normal:20250705_213555,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213555.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213555.csv,1319050,33,0.818511240917888,,1636,train
normal:20250705_213710,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213710.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213710.csv,16600285,41,0.35344110584421784,,300,train
normal:20250705_213858,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_213858.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_213858.csv,14116299,117,2.399295695053039,,2643,train
normal:20250705_214007,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_214007.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_214007.csv,11163065,13,0.6305708474923755,,1104,train
normal:20250705_214143,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_214143.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_214143.csv,2203467,7,0.8260781781781716,,1655,train
normal:20250705_214229,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_214229.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_214229.csv,9569513,78,1.0,,2079,train
normal:20250705_214622,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_214622.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_214622.csv,2486659,78,2.033574850451008,,2605,train
normal:20250705_214638,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_214638.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_214638.csv,14672166,58,0.4316745520802186,,502,train
normal:20250705_214755,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_214755.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_214755.csv,2526646,17,0.48803139076668034,,668,train
normal:20250705_215026,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_215026.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_215026.csv,4015321,33,0.548467456887421,,867,train
normal:20250705_215257,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_215257.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_215257.csv,2074378,38,0.2656397960018734,,108,train
normal:20250705_215317,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_215317.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_215317.csv,1571028,48,0.351712218952562,,295,train
normal:20250705_215337,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_215337.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_215337.csv,17272876,21,1.1213649083782133,,2236,train
normal:20250705_215351,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_215351.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_215351.csv,3017784,41,0.5248691099476379,,802,train
normal:20250705_215512,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_215512.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_215512.csv,527546,11,0.7662713872600211,,1512,train
normal:20250705_215652,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_215652.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_215652.csv,4778944,89,0.5,,126,validation
normal:20250705_215748,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_215748.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_215748.csv,1138170,18,1.2268005002757276,,2318,train
normal:20250705_220001,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_220001.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_220001.csv,3697676,17,1.0018553139107724,,2091,train
normal:20250705_220029,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_220029.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_220029.csv,2897740,21,0.9250136014593024,,275,validation
normal:20250705_220131,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_220131.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_220131.csv,10188405,105,1.3508484591308811,,348,validation
normal:20250705_220442,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_220442.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_220442.csv,12019444,50,1.0183659407671448,,2122,train
normal:20250705_220527,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_220527.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_220527.csv,5503958,29,0.8279925573702702,,485,test
normal:20250705_220613,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_220613.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_220613.csv,1762493,51,0.6886195995785042,,1298,train
