capture_id,class,csv_path,row_count,split,sha256
tor:20250703_082403,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_082403.csv,17,train,52afa4553683812ccb36d77fd99abc97e8d61b8da5672590e88483e06af5c870
tor:20250703_082441,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_082441.csv,17,train,130a8a421f4bbff3156d29891309a260a9d015ec3d9ff1eee470798390733996
tor:20250703_082636,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_082636.csv,14,train,7232a5363825de15b2ee6cd78cd509829a02d0fc861245bcf048bef10c19c2a6
tor:20250703_082723,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_082723.csv,14,train,67f45938ca3bd98995a706189b9007ae38e847faa1d7d83da409e7cec70e4f09
tor:20250703_082833,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_082833.csv,23,test,364230c795309588e3a644c1ca910ed4657b80f584e545efe1209d995e725add
tor:20250703_082912,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_082912.csv,14,train,66f41c8ce076916ea8080400e269ace4b8db6b7d7237105266ea3653d0b21fbc
tor:20250703_082954,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_082954.csv,16,train,9b91e5bcc046d2de4d937b4cdf78f648452744cc597f8c75b645f6cd5556da4b
tor:20250703_083041,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083041.csv,15,test,40b155394c5ab127022116c02a8b358880f0dc4bb54a848d71335c4b332f4c5e
tor:20250703_083148,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083148.csv,18,train,f6a3135b6a1fc3d009769fdbd57f35b19648ef1a61f9859a14db52c221a07f31
tor:20250703_083233,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083233.csv,15,train,ad021c0049099c05d50350bbbb4efaa3ce7e1178d029b5da2b0cde922d780dea
tor:20250703_083312,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083312.csv,15,train,83e3fcd17696c89ca32a640d4627b27dd6de932a1bf42ed47a86bdce4b94b64d
tor:20250703_083348,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083348.csv,12,train,194fdce7fa725b990a7acc871e351a49f6d9f5000923361b057d8dd4bcc1e6dd
tor:20250703_083452,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083452.csv,18,train,5e3e55bbecd19a794084112a66010125837de2f76a0937696491a22e2cdcd7cf
tor:20250703_083644,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083644.csv,14,train,0af302197791bcb0d5e5046a19022d5fe844673fbc90659b2e947d89a01794a4
tor:20250703_083730,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083730.csv,15,train,1c2a012014b23c8c48d10122dedc5400fc901b3d8a36919efca836b0f677e275
tor:20250703_083820,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083820.csv,13,train,64bacfe9fe95a74551017d7b8a56724f94e47b5594cb414813db165018c5f2dc
tor:20250703_083909,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083909.csv,14,test,229e7af0b97f05ec9c8287ce11167fefce6963ac565f54c79c059f75e7750241
tor:20250703_083956,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_083956.csv,15,test,882835ad9ff328a63b15d35192ff6c9395c91b7e60bee92934d14590b22bbd16
tor:20250703_084104,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084104.csv,14,test,3e62e86536a0a24d2db124197d462c8731978ce0c0451204a45972ee926bfe9c
tor:20250703_084140,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084140.csv,10,validation,6b81f72979e0a426a03fd38c5eac3dcd1a3f8f4b556c9fb31c22538f0d71b200
tor:20250703_084227,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084227.csv,17,train,fd4d9142735eeeb3dcf78c0146fd48469491a4774b3e5b4af085d2c97c265ec2
tor:20250703_084316,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084316.csv,15,train,9cc274a11f4682b8366a95d1ba237c1c4627394f4e0c7df64c7162ee002e30c6
tor:20250703_084408,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084408.csv,21,test,4e46975c55e391874c7f4be82d2b65e30f199e9fc74267ef3ddd9a072df01b7b
tor:20250703_084449,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084449.csv,17,validation,062432b21c595b80b313fb759eff794a84c3915e31841d1a0c086182c699738e
tor:20250703_084545,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084545.csv,16,train,16eb0134c3365b3c1f2e33b4550c8fd57aa87494430dcdbdeea01d638d5e652b
tor:20250703_084643,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084643.csv,18,train,06b64b9ceaeaf9aa596b27d0b5173afb820bd13e8a0064893d060eae97470356
tor:20250703_084850,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_084850.csv,16,train,18bc4f1c18e82659a4107bcdc327c040286ff61fca5a3d417c0c3a5d29e3f8fa
tor:20250703_085103,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_085103.csv,16,test,61da42b4b7388000af947ed35cbd90349865f498d21a786845c23fe611c03e65
tor:20250703_085301,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_085301.csv,12,train,82dfde5ab72d53164427758b5116cc3f853f662a54ef65cd6df9b7faacbae96c
tor:20250703_085504,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_085504.csv,17,train,7582dcf0610162d7492a5f7e3b3b063b2352949d0147e6ee9fae396f45491636
tor:20250703_085542,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_085542.csv,16,train,347f341735f5f7800af5b58e0105a37adcb6a99e58a7ef80857e438c129e6118
tor:20250703_085854,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_085854.csv,16,test,d3384a47fc0be91e320ba75198be996ab10bf92549e0f67faf4fd6d3f8985126
tor:20250703_090055,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090055.csv,16,train,d7b53bc7049f5d7819b37e3d5719aaf91b097618cc8047078a441c98063471b9
tor:20250703_090145,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090145.csv,14,train,f26d10d607eefddeaf1304f61813486eafbc978827c5163100aca7d053af0501
tor:20250703_090346,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090346.csv,17,test,730849104c9e09f4de56dc48f4c3ba3052ed38b063afd000ef039d80313b01ad
tor:20250703_090425,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090425.csv,13,train,3c8bca29a64a4c8657bfe613cd79dc7c40f180fd6db74fa2f519a62466c6cfb4
tor:20250703_090504,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090504.csv,13,train,5d245a8e61389337bf50e0483d7a070e35c487353aa35fc6b344c60e045f6a4a
tor:20250703_090704,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090704.csv,18,test,c89113ce1e0bd6e07e0c8e5afd70b3f7374a0329b82f902898dac68db9d1ddbb
tor:20250703_090742,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090742.csv,15,train,ccdb13ac71b79ddc1f591eb84746c8ef9dfefca6f97f715dda1ca57e0ba39aad
tor:20250703_090827,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090827.csv,14,train,153ee24976f467394820ce4cc7708024e0482306a581d9ea68e8f0f60c05679c
tor:20250703_090923,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_090923.csv,16,train,31885638fcf94cc33981deecc6484d4b8837a3c3f95eb19ec3233b5fb5b6465f
tor:20250703_091002,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091002.csv,15,train,fbbea2b316870dc37e2e39a8c17683e87f34585f0559e95747b47c9d799a9158
tor:20250703_091049,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091049.csv,15,train,044ed72ff2dbb550ff688fcd9f9b5c66847caf18001d3bd2401be58902f7fc69
tor:20250703_091149,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091149.csv,13,test,74524a24d27a324dafcebd240d7e7a43769fc693ed680dfa9cf3f0481c44ecb2
tor:20250703_091246,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091246.csv,15,train,a54efd15900d6e84742082701e89b3690d86d1c8687e540d646b71f4786d9782
tor:20250703_091330,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091330.csv,11,train,15519a5d2c3c03554bd541f7de4d9da3333fa916fddbd3cdfa30fe3c64b9f120
tor:20250703_091418,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091418.csv,16,test,8265db74d9e3c80249d5d13fa30d90543dfbbc82f58c1049611d952e0f52e1ba
tor:20250703_091501,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091501.csv,15,train,1ef738f737e74655e4b248ab1e8f54fcf0b2e92bbd29b06315fb0c6576cb3a06
tor:20250703_091548,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091548.csv,15,test,fce5245a96ab86bcc351cc7022bcfc363b1676b09f54c5c8f84ae72a744ef011
tor:20250703_091633,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091633.csv,16,train,cfde8a78c37ac35bc60fe750596a26beff796feb6956dd10c08172e078a2e13d
tor:20250703_091727,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091727.csv,16,test,d3c3b189a09390ef111bc4a033b49f1b540fad7b783197495b2e9c7c413feb7e
tor:20250703_091823,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_091823.csv,15,test,76ba2914e34fb48101b593b55524719c617674ac9238c630a738f181ecae6747
tor:20250703_092013,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_092013.csv,13,train,ee488799b1a204e0a7a7d414389c4050364816e293ffd1b50986200cafd2d0cb
tor:20250703_092208,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_092208.csv,13,validation,912c5d9b13e1c043c8ff0b8effef0f771ca31549ebf03b2692d0652d2f783bce
tor:20250703_092411,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_092411.csv,19,train,0f4a502ae4449489e66d1c3d732e5703060233c5ad3533d9caae9bc04ca3c18c
tor:20250703_092456,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_092456.csv,14,test,45c377c4f9e2d85f248c39e5d727e714ff6dc862505221c6927db3bf85630896
tor:20250703_092657,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_092657.csv,15,validation,7bbaabef9ed4770587bcd739c8542c891d621a39261add96c391960424e4d16b
tor:20250703_092800,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_092800.csv,18,test,40a529a6400921e65711abaa6a7dddd15f18d0553756000d2a16c533a9b019ea
tor:20250703_092841,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_092841.csv,11,train,7919e564263c6683ad31e2be4c2cecb6054225d450d760f012fbae1003cae68c
tor:20250703_092928,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_092928.csv,15,train,a1354b62280ad08b4a8820ece390dadb2f1ecdb1a2c5a19037ce6ebb57e5872c
tor:20250703_093041,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_093041.csv,16,test,871bc7fdd8bb3ccf1eb1097ddd346da69a4dc9a20caf87c9a27ce30752340ddb
tor:20250703_093133,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_093133.csv,15,validation,7322f27435b4d0fc5137276c3b044272787ee88f4314af6dcb8192c12b2cc30f
tor:20250703_093443,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_093443.csv,13,train,ae8d5511cd1baf4620cf4156aab1d035270631be15e34410ef6a950b295bc47b
tor:20250703_093650,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_093650.csv,14,train,f257cc820bc8a1fabb92dab3894e7cfd88bf6657e3b25e6036a0cf366a58112b
tor:20250703_093737,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_093737.csv,12,test,08b5fe2954dfbac230c4d419dc45fa484e05a720b5095610d8c1cce538cad26f
tor:20250703_093825,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_093825.csv,11,test,1390b4dd27e8042b0cd40f436fdf360712aef5015ec787595f1e8f579d4528b0
tor:20250703_094034,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_094034.csv,13,train,95bfbc947fad0900713ee1b1b2787e3802993d32132ed8e627fda2254bc7ad0b
tor:20250703_094116,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_094116.csv,11,test,330253455f4e23ec17b2f0cea2323b315b1bca79a96ab6e11ea0f8d33aec1463
tor:20250703_094319,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_094319.csv,15,train,028b91f2c71f52cc16893b10407002b524f2d7cc4f094d156170ee9449c74e42
tor:20250703_094402,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_094402.csv,14,train,4c31b2694d17132d4cee9c8a99946b27f86725042db389dc543fd0d906065c5a
tor:20250703_094446,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_094446.csv,14,train,4be3b4921a737830eee70b0f7b5eae9daa0954409ffbd2af6b8f8aa2852212f5
tor:20250703_094521,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_094521.csv,15,train,26e240991dbe90f9e298c11071c7731d7a07a082c2e63156a0dd397be03997f1
tor:20250703_094627,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_094627.csv,17,train,4afa5c3a328712c259a59527071f974a920d97128531839fc504604fe1b649e2
tor:20250703_094822,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_094822.csv,13,train,0f4246c81de1ebdafde516a96a42d8ff810cc313a71164c4980649be403c6080
tor:20250703_095017,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095017.csv,13,train,c54aacf7917cac79a95c8d0d25521f449558d20eedb8f1262f23fe1925564bb5
tor:20250703_095133,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095133.csv,17,validation,a096a9f31a24bb61d95cf7d070415999f12f68e064e2403c900815be8de93f01
tor:20250703_095216,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095216.csv,14,train,d9f0567643b9ab863139250aecfcb46d5d2a13b258f887f6ff45cb7d2df37015
tor:20250703_095402,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095402.csv,13,train,b4c4bb154fa292c0a8032d556617bc84ad0b7076ee386575402b38d0be4aff5d
tor:20250703_095447,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095447.csv,14,train,c1341adb2aea99af80b7f148bdcd15bdfe02b28728e916b2379172393d6600cb
tor:20250703_095535,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095535.csv,14,train,8cb8a4f11eb7e18fd720708849a6065cb2307db23ca03fbd1e6c345e115ceac2
tor:20250703_095625,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095625.csv,13,validation,5c516af71e8d6f658f593683a23fd30c0cc718d0909f0fea36cff8719f674990
tor:20250703_095710,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095710.csv,12,validation,3ccab76b76d34e4a20031258c920ac9b359148a5d8963c90db2355e4ff7b9e10
tor:20250703_095753,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_095753.csv,14,train,95de9f69c6faec776e1250a165220ee61d550019c7052a5820adb351df70453d
tor:20250703_100112,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_100112.csv,14,train,5b81f72fbb89f55c545408606ac97341a33bab95c31fc9dc8950181ccecbde56
tor:20250703_100430,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_100430.csv,16,train,b652155db63cd042463421c9c65ed9210e0aa0a38ce085a84b493f66718c5fc9
tor:20250703_100746,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_100746.csv,18,test,e9a9e404bd491359f9d212febfaa8881a8cae18994b8c2121bd033b144de5235
tor:20250703_100839,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_100839.csv,18,train,74515737ac15a4c8370b00936c5c51c8781173cfc6988fdc7545c9f9a0198e56
tor:20250703_101056,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101056.csv,18,train,15bf8187e5b19be21a9cc7e6d841bafdf9d543d243e7b5c21639275e00b8fc02
tor:20250703_101214,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101214.csv,20,train,5f5a00a4419fbc79605500fea9c84b30558a6dc56110b6c46b8d79ea5c8cff8a
tor:20250703_101301,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101301.csv,15,train,d8d2ab5ec21fd4f3034c1755f5eb7566dd75e7e2d0416103f8d4e9c6cb8e54af
tor:20250703_101500,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101500.csv,19,test,2721c8df4830db31629e5c34ea768af62af27056eae12c4a6a7b1f52a20c5f09
tor:20250703_101544,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101544.csv,10,train,d817907bb959c18f62aced68c4f12ea1df4c3f190d2c7a11279259dc2417007a
tor:20250703_101733,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101733.csv,13,train,3f766c396ec91c3a054f4f3e81b640142363734855ae2673835000ec743a8595
tor:20250703_101815,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101815.csv,14,train,c1dfe186aebf557581f0b519be8e821a88313de4d90f888b178152dcce65617d
tor:20250703_101903,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101903.csv,14,train,4691d5a9f0e4152945d4b1976a71b0be15274aaf8b9a75e4604818cb7c0f0bf9
tor:20250703_101951,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_101951.csv,16,train,9b2a74d2d676a203a4b17fac493f1e3dfa32702dc30697b9d15969dd2ee65c84
tor:20250703_102034,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102034.csv,16,test,c0f81ffc5d52c078459d7e7080a74256cf20895f92703e8687fcc97b40455bbe
tor:20250703_102114,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102114.csv,14,train,f46c61f66089c760b5076ce041a37a2b0e244db56967718b7cf76f3d6c1508d4
tor:20250703_102226,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102226.csv,19,train,2e4870f134475ce9ec40325decaa53791fcb3340706e897537d4d5f57be7bb75
tor:20250703_102309,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102309.csv,9,test,6b8958aa55c25d109acdc7d94e1464dadec952b5db559cc1e7d13c6f8ac64c67
tor:20250703_102356,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102356.csv,13,test,c7b2b7f7f15c36356d00d811394a347e554aafd9c4289e970c0845b761421b49
tor:20250703_102436,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102436.csv,11,train,2bfa5a63aeec600adcb8b6be9be4787fec8b662dacfd146fcf17ceadc3625ea9
tor:20250703_102634,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102634.csv,15,test,a22b955616fd6610a35e97945845e4afb886c7eb624f68aad33cb2548fa370de
tor:20250703_102727,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102727.csv,17,test,1ca6c9ab843d1eaec30743e91844f2d350d3ecbcd3dea72b9400bc4afa2fc43b
tor:20250703_102813,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_102813.csv,12,train,eb0364d8bf0a89e745d17574ccbdb8be022921f9fb2fd25579ce1966f8aa4936
tor:20250703_103038,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103038.csv,18,train,2ed85339fda4cc240089eeecc3f45ecd3ea43823323cf4237f0df7eccb03fac2
tor:20250703_103236,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103236.csv,14,train,e9a9ef6cc694484f35545f6dc80587781af844c82e59829dcaf45983def527cc
tor:20250703_103351,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103351.csv,21,train,b579c984ccef38ad5ca2fae8d6efe856f50264ae1bee43c46819e2209e4ba262
tor:20250703_103425,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103425.csv,15,train,23f0cc7a6cc238dae68d23138f42f6e3d243125f6b46809030a132a87f3f031e
tor:20250703_103621,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103621.csv,13,test,05317d37a368be1c056eefe512c70b0d2ec88a2fcdc3fbec3b9084b4cb9db938
tor:20250703_103705,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103705.csv,13,validation,6234c0908f23b91d63d399ebcab6774a0a6b833a12fa88c618ede768d1194a4c
tor:20250703_103754,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103754.csv,14,test,24be8b6588025195a873d68cbbf4a323d94cc46b793c8d19f2121b2194019fc9
tor:20250703_103836,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103836.csv,14,train,b50d37090b1ff118e58edb92474e005ed108adab6a2d9d3ba43b9e056481c32f
tor:20250703_103920,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_103920.csv,17,train,e79e1319998bfa1d884a556da9fdab832ad5aab4e7266d3c938504625b55b09f
tor:20250703_104220,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_104220.csv,13,validation,c2daf91f7ee9394b18f364dafa8d106ffed2685bd9b22d7829922bbbfdcb5666
tor:20250703_104432,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_104432.csv,15,train,3143405b7bda21cc24f042b449fc4c62ba976dbc49eb6427ac5cc2f70bab78a4
tor:20250703_104516,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_104516.csv,12,train,72a7b9d0763087ce7691c4952bbec312cfb50efa40998c689a1073996c6d70d8
tor:20250703_104725,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_104725.csv,17,train,2c6fb004e81f7a78d42ed3517085c39f4c87dcb4cf4e2b778b219a47cfe14199
tor:20250703_104817,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_104817.csv,15,train,e93ccbd6d795e9c05c732425331161568b00054677ffe14511959e739b928bcd
tor:20250703_104902,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_104902.csv,13,train,85270eab50dff9112e1116e87d8511b009e2d6ef6c0c451ace4d5fd8bb46b1cd
tor:20250703_105005,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_105005.csv,17,test,f265acac51e6ab1a90de095dd19c5db5cd03f389c3f9a4db609ad5e9dc8e3cd3
tor:20250703_105052,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_105052.csv,12,validation,bc58ba44e158b79f066956c14df161def25537f85ce9eaaa0c7913dacabcd302
tor:20250703_105138,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_105138.csv,13,train,5b459d681b90e58013d2433cf39bf1261c8276d66b1b0c3c965d5659988f63cd
tor:20250703_105233,Tor,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor-0927/20250703_105233.csv,18,train,a770c9677a7370d00327b4ce09c4e97e19d7738801a395fdd18f74a9dc9a509f
